train/token_all_acc,test/note+offset_precision,test/batch_size,_timestamp,test/note+offset+velocity_recall,train/token_EOS_r,_runtime,validation/token_all_acc,train/token_NoteOff_acc,time/backword_done,device_memory_usage/cuda:0,validation/token_Pitch_acc,train/token_EOS_f1,test/note_recall,test/note+offset+velocity_precision,test/note_f1,test/note+offset+velocity_f1,time/metrics_cal_begin,train/token_EOS_p,epoch,validation/token_NoteOff_acc,time/loss_cal_done,test/target_length,test/note_precision,train/token_Onset_acc,time/forward_step_done,validation/token_EOS_f1,device_memory_usage/cuda:0_max,train/loss_decoder,validation/token_EOS_r,validation/token_EOS_p,_step,validation/token_Vel_acc,validation/loss_decoder,train/token_Vel_acc,validation/token_Onset_acc,trainer/global_step,test/note+offset_f1,train/token_Pitch_acc,time/data_load_done,time/forward_done,validation/loss,test/note+offset_recall,train/loss
0.43611177802085876,,,1764795438.9102607,,0.4137931168079376,3498.483523948,,0.10582204163074493,0.36260128021240234,18182.9765625,,0.380952388048172,,,,,0.0009343624114990234,0.3529411852359772,1,,0.1187744140625,,,0.5916009545326233,0.007663249969482422,,18460.310546875,1.9499123096466064,,,38,,,0.08780308812856674,,1899,,0.23879499733448029,0.0017976760864257812,0.2170274257659912,,,1.9499123096466064
0.4382985830307007,,,1764795506.71194,,0.3214285671710968,3566.285187387,,0.08993647247552872,0.36260128021240234,18182.9765625,,0.3529411852359772,,,,,0.0009343624114990234,0.3913043439388275,1,,0.1187744140625,,,0.5732092261314392,0.007663249969482422,,18460.310546875,1.8981139659881592,,,40,,,0.08988764137029648,,1999,,0.30865830183029175,0.0017976760864257812,0.2170274257659912,,,1.8981139659881592
0.4504794478416443,,,1764795575.9404624,,0.3103448152542114,3635.513773109,,0.08791634440422058,0.36054062843322754,18182.9765625,,0.3529411554336548,,,,,0.000919342041015625,0.40909090638160706,1,,0.11963582038879395,,,0.5996131300926208,1.4551770687103271,,19319.712890625,1.838981032371521,,,42,,,0.09273570030927658,,2099,,0.32534775137901306,0.0018820762634277344,0.21729826927185059,,,1.838981032371521
0.45641475915908813,,,1764795677.770035,,0.36666667461395264,3737.343276917,,0.12284407019615173,0.36134886741638184,18182.9765625,,0.4150943458080292,,,,,0.0010044574737548828,0.47826087474823,1,,0.11814737319946289,,,0.5808098316192627,0.0075223445892333984,,19319.712890625,1.7732744216918945,,,45,,,0.10073969513177872,,2249,,0.3539978861808777,0.001728057861328125,0.21663713455200195,,,1.7732744216918945
0.4656691253185272,,,1764795745.6483023,,0.23333333432674408,3805.221568194,,0.14291232824325562,0.36134886741638184,18182.9765625,,0.30434781312942505,,,,,0.0010044574737548828,0.4375,1,,0.11814737319946289,,,0.5874221324920654,0.0075223445892333984,,19319.712890625,1.7970912456512451,,,47,,,0.08873184025287628,,2349,,0.3847663998603821,0.001728057861328125,0.21663713455200195,,,1.7970912456512451
0.4616243243217468,,,1764795779.6051054,,0.4137931168079376,3839.178381171,,0.16286097466945648,0.36134886741638184,18182.9765625,,0.4285714626312256,,,,,0.0010044574737548828,0.4444444477558136,1,,0.11814737319946289,,,0.5756457448005676,0.0075223445892333984,,19319.712890625,1.7294687032699585,,,48,,,0.09986595064401627,,2399,,0.3569034934043884,0.001728057861328125,0.21663713455200195,,,1.7294687032699585
0.5011382699012756,,,1764796017.3296523,,0.36666667461395264,4076.902864232,,0.19212712347507477,0.3592503070831299,18182.9765625,,0.4000000059604645,,,,,0.0009722709655761719,0.4399999976158142,1,,0.11862730979919434,,,0.6141519546508789,0.0076181888580322266,,19319.712890625,1.675763487815857,,,55,,,0.0886894091963768,,2749,,0.5008976459503174,0.0017442703247070312,0.216599702835083,,,1.675763487815857
0.5124115347862244,,,1764796323.7064357,,0.6000000238418579,4383.279733276,,0.21640343964099884,0.3604116439819336,18182.9765625,,0.6000000238418579,,,,,0.0009617805480957031,0.6000000238418579,1,,0.11050152778625488,,,0.6396520733833313,0.09944534301757812,,19319.712890625,1.6012892723083496,,,64,,,0.0938359946012497,,3199,,0.48651623725891113,0.0019986629486083984,0.23338532447814941,,,1.6012892723083496
0.518843412399292,,,1764796357.7025964,,0.5925925970077515,4417.27583626,,0.22402597963809967,0.3610563278198242,18182.9765625,,0.5333333611488342,,,,,0.0008780956268310547,0.4848484992980957,1,,0.11865735054016113,,,0.6300634741783142,0.0073053836822509766,,19319.712890625,1.5684553384780884,,,65,,,0.10629279166460037,,3249,,0.5207042694091797,0.0018687248229980469,0.2164607048034668,,,1.5684553384780884
0.5346240997314453,,,1764798701.4805868,,0.38461539149284363,6761.053866767,,0.28640463948249817,0.3608543872833252,18182.9765625,,0.43478259444236755,,,,,0.001020669937133789,0.5,2,,0.11078262329101562,,,0.6419312953948975,0.007538795471191406,,19319.712890625,1.5000267028808594,,,74,,,0.10202085971832275,,3649,,0.5329204797744751,0.0017359256744384766,0.23616433143615723,,,1.5000267028808594
0.5350583791732788,,,1764798803.3898275,,0.5199999809265137,6862.963054107,,0.24244415760040283,0.3608543872833252,18182.9765625,,0.5416666865348816,,,,,0.001020669937133789,0.5652173757553101,2,,0.11078262329101562,,,0.6712779998779297,0.007538795471191406,,19319.712890625,1.4938377141952515,,,77,,,0.09214002639055252,,3799,,0.5317040681838989,0.0017359256744384766,0.23616433143615723,,,1.4938377141952515
0.5473255515098572,,,1764799076.690469,,0.3928571343421936,7136.263807231,,0.3326290249824524,0.3622894287109375,18182.9765625,,0.47826087474823,,,,,0.00101470947265625,0.6111111044883728,2,,0.11930012702941895,,,0.6311600804328918,1.6003570556640625,,19319.712890625,1.432533621788025,,,85,,,0.10959329456090927,,4199,,0.5715616345405579,0.001828908920288086,0.22381901741027832,,,1.432533621788025
0.5491480827331543,,,1764799144.6019647,,0.5161290168762207,7204.175248529,,0.3537023663520813,0.3617570400238037,18182.9765625,,0.5423728823661804,,,,,0.0009789466857910156,0.5714285969734192,2,,0.11755228042602539,,,0.6227394938468933,0.007598876953125,,19319.712890625,1.389022707939148,,,87,,,0.10560113936662674,,4299,,0.5929361581802368,0.001889944076538086,0.21608877182006836,,,1.389022707939148
0.5584909319877625,,,1764799178.5486321,,0.4166666567325592,7238.121924186,,0.3345363736152649,0.3617570400238037,18182.9765625,,0.4166666567325592,,,,,0.0009789466857910156,0.4166666567325592,2,,0.11755228042602539,,,0.6820712685585022,0.007598876953125,,19319.712890625,1.4019694328308105,,,88,,,0.10469011962413788,,4349,,0.5466219782829285,0.001889944076538086,0.21608877182006836,,,1.4019694328308105
0.5577729344367981,,,1764799246.5262055,,0.6000000238418579,7306.09965229,,0.3365706503391266,0.3621680736541748,18182.9765625,,0.6206896305084229,,,,,0.0009222030639648438,0.6428571343421936,2,,0.1184535026550293,,,0.647236704826355,0.007665395736694336,,19319.712890625,1.4099888801574707,,,90,,,0.106504887342453,,4449,,0.6066734194755554,0.0019466876983642578,0.21813678741455078,,,1.4099888801574707
0.5717596411705017,,,1764799485.4844365,,0.5333333611488342,7545.057712838,,0.36604607105255127,0.36432743072509766,18182.9765625,,0.5079365372657776,,,,,0.00086212158203125,0.4848484992980957,2,,0.11140847206115723,,,0.6630796194076538,0.007392168045043945,,19319.712890625,1.3926063776016235,,,97,,,0.11587301641702652,,4799,,0.6209523677825928,0.0017406940460205078,0.22803425788879395,,,1.3926063776016235
0.5762451887130737,,,1764799723.9692924,,0.6206896305084229,7783.542630973,,0.3993150591850281,0.36340761184692383,18182.9765625,,0.5714285969734192,,,,,0.0009565353393554688,0.529411792755127,2,,0.1195225715637207,,,0.6529984474182129,0.09734511375427246,,19319.712890625,1.3027626276016235,,,104,,,0.1193317398428917,,5149,,0.6338220238685608,0.0018837451934814453,0.21459627151489258,,,1.3027626276016235
0.5947313904762268,,,1764802384.4310896,,0.36000001430511475,10444.004338477,,0.3974612057209015,0.37132978439331055,18182.9765625,,0.3913043737411499,,,,,0.0008854866027832031,0.4285714328289032,3,,0.1193242073059082,,,0.700267493724823,0.007488250732421875,,19319.712890625,1.278178334236145,,,122,,,0.13293986022472382,,5999,,0.6402473449707031,0.0023467540740966797,0.22465872764587402,,,1.278178334236145
0.5991981625556946,,,1764802693.0347385,,0.37037035822868347,10752.608036131,,0.44406548142433167,0.362835168838501,18182.9765625,,0.4444444179534912,,,,,0.000993490219116211,0.5555555820465088,3,,0.11831283569335938,,,0.6868008971214294,0.00758671760559082,,19319.712890625,1.2279047966003418,,,131,,,0.12330670654773712,,6449,,0.6502257585525513,0.0017733573913574219,0.22878265380859375,,,1.2279047966003418
0.6083307862281799,,,1764802761.2686539,,0.5517241358757019,10820.84189633,,0.48365771770477295,0.362835168838501,18182.9765625,,0.5925925970077515,,,,,0.000993490219116211,0.6399999856948853,3,,0.11831283569335938,,,0.6807383298873901,0.00758671760559082,,19319.712890625,1.2570029497146606,,,133,,,0.12004365026950836,,6549,,0.6886140704154968,0.0017733573913574219,0.22878265380859375,,,1.2570029497146606
0.6158800721168518,,,1764803067.8804152,,0.517241358757019,11127.453725998,,0.4933473467826843,0.3626677989959717,18182.9765625,,0.555555522441864,,,,,0.0008711814880371094,0.6000000238418579,3,,0.11145472526550293,,,0.6852014660835266,0.007416248321533203,,19319.712890625,1.1852713823318481,,,142,,,0.1446763426065445,,6999,,0.6844711899757385,0.0017156600952148438,0.2278432846069336,,,1.1852713823318481
0.6246570944786072,,,1764803101.8792286,,0.6071428656578064,11161.452482351,,0.5136391520500183,0.3609044551849365,18182.9765625,,0.465753436088562,,,,,0.000881195068359375,0.3777777850627899,3,,0.11908864974975586,,,0.7138858437538147,0.007355213165283203,,19319.712890625,1.1793274879455566,,,143,,,0.13697348535060883,,7049,,0.6673946976661682,0.0018558502197265625,0.21575450897216797,,,1.1793274879455566
0.6040378212928772,,,1764805293.32776,,0.6521739363670349,13352.901032873,,0.44720688462257385,,,,0.6122449040412903,,,,,,0.5769230723381042,4,,,,,0.721522867679596,,,,1.1327143907546997,,,147,,,0.11762899160385132,,7199,,0.6157862544059753,,,,,1.1327143907546997
0.6181636452674866,,,1764805327.2961287,,0.7096773982048035,13386.869381753,,0.4975230097770691,0.3611738681793213,18182.9765625,,0.6769230961799622,,,,,0.0009837150573730469,0.6470588445663452,4,,0.11790204048156738,,,0.6739053726196289,0.0077762603759765625,,19319.712890625,1.2349814176559448,,,148,,,0.15997181832790375,,7249,,0.704016923904419,0.001741170883178711,0.21468377113342285,,,1.2349814176559448
0.622401773929596,,,1764805361.2353735,,0.6666666865348816,13420.808646433,,0.4991150498390198,0.3611738681793213,18182.9765625,,0.5970149040222168,,,,,0.0009837150573730469,0.5405405163764954,4,,0.11790204048156738,,,0.7027978301048279,0.0077762603759765625,,19319.712890625,1.1657289266586304,,,149,,,0.13365989923477173,,7299,,0.6994401812553406,0.001741170883178711,0.21468377113342285,,,1.1657289266586304
0.6193926930427551,,,1764805395.170278,,0.5925925970077515,13454.74356816,,0.49615612626075745,0.3611738681793213,18182.9765625,,0.5714285969734192,,,,,0.0009837150573730469,0.5517241358757019,4,,0.11790204048156738,,,0.7199763059616089,0.0077762603759765625,,19319.712890625,1.1403486728668213,,,150,,,0.12399881333112717,,7349,,0.655295193195343,0.001741170883178711,0.21468377113342285,,,1.1403486728668213
0.6181977391242981,,,1764805463.0699842,,0.5333333611488342,13522.643191147,,0.47230538725852966,0.3610846996307373,18182.9765625,,0.5161290764808655,,,,,0.000985860824584961,0.5,4,,0.11746382713317871,,,0.699981153011322,0.007781505584716797,,19319.712890625,1.2055518627166748,,,152,,,0.13706928491592407,,7449,,0.6970844268798828,0.0020296573638916016,0.2161083221435547,,,1.2055518627166748
0.6274400949478149,,,1764805497.0398335,,0.6071428656578064,13556.613068372,,0.5115011930465698,0.3610846996307373,18182.9765625,,0.6538461446762085,,,,,0.000985860824584961,0.7083333134651184,4,,0.11746382713317871,,,0.7052583694458008,0.007781505584716797,,19319.712890625,1.1666414737701416,,,153,,,0.14476479589939117,,7499,,0.6971168518066406,0.0020296573638916016,0.2161083221435547,,,1.1666414737701416
0.6135246753692627,,,1764805530.9906602,,0.6538461446762085,13590.563950413,,0.46080759167671204,0.3610846996307373,18182.9765625,,0.6296296715736389,,,,,0.000985860824584961,0.6071428656578064,4,,0.11746382713317871,,,0.7127251029014587,0.007781505584716797,,19319.712890625,1.1624631881713867,,,154,,,0.13975337147712708,,7549,,0.6585437655448914,0.0020296573638916016,0.2161083221435547,,,1.1624631881713867
0.6144784688949585,,,1764805564.94026,,0.6000000238418579,13624.513574727,,0.4549204409122467,0.3610846996307373,18182.9765625,,0.6000000238418579,,,,,0.000985860824584961,0.6000000238418579,4,,0.11746382713317871,,,0.7144325375556946,0.007781505584716797,,19319.712890625,1.175507664680481,,,155,,,0.14018145203590393,,7599,,0.6652033925056458,0.0020296573638916016,0.2161083221435547,,,1.175507664680481
0.6201987266540527,,,1764805632.8443239,,0.4482758641242981,13692.417603857,,0.475260853767395,0.36176562309265137,18182.9765625,,0.4561403691768646,,,,,0.0009670257568359375,0.4642857015132904,4,,0.11841630935668945,,,0.7161549925804138,0.007723093032836914,,19319.712890625,1.195602297782898,,,157,,,0.13712374866008759,,7699,,0.6802675724029541,0.0018100738525390625,0.21487712860107422,,,1.195602297782898
0.617489755153656,,,1764805666.781595,,0.7586206793785095,13726.354855587,,0.4830537438392639,0.36176562309265137,18182.9765625,,0.6769230961799622,,,,,0.0009670257568359375,0.6111111044883728,4,,0.11841630935668945,,,0.690545380115509,0.007723093032836914,,19319.712890625,1.1962043046951294,,,158,,,0.14105191826820374,,7749,,0.6991119980812073,0.0018100738525390625,0.21487712860107422,,,1.1962043046951294
,0.32170212268829346,255.2316436767578,1764808497.8225238,0.3628762364387512,,16557.395664627,0.6526670455932617,,,,0.7350760698318481,,0.7188093662261963,0.3021596372127533,0.645389974117279,0.32768428325653076,,,4,0.5714362263679504,,23796.65625,0.5933688282966614,,,0.6086554527282715,,,0.5819597244262695,0.6524177193641663,181,0.1359129697084427,1.0696417093276978,,0.7370901107788086,8849,0.3486477732658386,,,,1.0696417093276978,0.3858652710914612,
0.6393004059791565,,,1764808978.8751698,,0.6129032373428345,17038.448768775,,0.5358476638793945,0.3623991012573242,18182.9765625,,0.6129032373428345,,,,,0.0009677410125732422,0.6129032373428345,5,,0.11790227890014648,,,0.7216089963912964,0.007757425308227539,,19319.712890625,1.0576766729354858,,,195,,,0.14210723340511322,,9549,,0.7135357856750488,0.0018656253814697266,0.2162008285522461,,,1.0576766729354858
0.6442619562149048,,,1764809080.6567414,,0.7333333492279053,17140.230426279,,0.5514237880706787,0.3618781566619873,18182.9765625,,0.6875,,,,,0.0008742809295654297,0.6470588445663452,5,,0.1189119815826416,,,0.7263264060020447,0.007430076599121094,,19319.712890625,1.0732307434082031,,,198,,,0.14843487739562988,,9699,,0.7105351686477661,0.0018582344055175781,0.2138688564300537,,,1.0732307434082031
0.6540852189064026,,,1764809114.6135333,,0.6451612710952759,17174.187146116,,0.575337827205658,0.3618781566619873,18182.9765625,,0.6153846383094788,,,,,0.0008742809295654297,0.5882353186607361,5,,0.1189119815826416,,,0.729495644569397,0.007430076599121094,,19319.712890625,1.0747528076171875,,,199,,,0.1488562673330307,,9749,,0.7377944588661194,0.0018582344055175781,0.2138688564300537,,,1.0747528076171875
0.6568138003349304,,,1764809182.819697,,0.6785714030265808,17242.3932438,,0.5667870044708252,0.3654327392578125,18182.9765625,,0.6229507923126221,,,,,0.001024484634399414,0.5757575631141663,5,,0.11904549598693848,,,0.7528423070907593,0.007546901702880859,,19319.712890625,1.0553251504898071,,,201,,,0.15122435986995697,,9849,,0.7140966057777405,0.001825094223022461,0.2144930362701416,,,1.0553251504898071
0.6506015658378601,,,1764809216.9632452,,0.5862069129943848,17276.536829385,,0.5710691809654236,0.3654327392578125,18182.9765625,,0.5483871102333069,,,,,0.001024484634399414,0.5151515007019043,5,,0.11904549598693848,,,0.7052587866783142,0.007546901702880859,,19319.712890625,1.0847097635269165,,,202,,,0.17559769749641418,,9899,,0.7526792883872986,0.001825094223022461,0.2144930362701416,,,1.0847097635269165
0.6433064341545105,,,1764809251.1590137,,0.5806451439857483,17310.732630111,,0.5364304780960083,0.3654327392578125,18182.9765625,,0.5538461804389954,,,,,0.001024484634399414,0.529411792755127,5,,0.11904549598693848,,,0.7346938848495483,0.007546901702880859,,19319.712890625,1.0291954278945923,,,203,,,0.148359015583992,,9949,,0.7056262493133545,0.001825094223022461,0.2144930362701416,,,1.0291954278945923
0.6519562602043152,,,1764809526.2745693,,0.5357142686843872,17585.848152111,,0.5750433206558228,0.3621640205383301,18182.9765625,,0.6521738767623901,,,,,0.0010743141174316406,0.8333333134651184,5,,0.11943268775939941,,,0.715940535068512,0.007420778274536133,,19319.712890625,1.0628248453140259,,,211,,,0.16246981918811798,,10349,,0.7450845241546631,0.0018055438995361328,0.21933412551879883,,,1.0628248453140259
0.6426195502281189,,,1764809560.3034458,,0.7692307829856873,17619.876999273,,0.5203714966773987,0.3621640205383301,18182.9765625,,0.6779661774635315,,,,,0.0010743141174316406,0.6060606241226196,5,,0.11943268775939941,,,0.7342281937599182,0.007420778274536133,,19319.712890625,1.0857272148132324,,,212,,,0.14256013929843903,,10399,,0.7261657118797302,0.0018055438995361328,0.21933412551879883,,,1.0857272148132324
0.6491442918777466,,,1764809594.3456535,,0.7666666507720947,17653.919220416,,0.5856659412384033,0.3623843193054199,18182.9765625,,0.7076922655105591,,,,,0.0009367465972900391,0.6571428775787354,5,,0.11896944046020508,,,0.7221795916557312,0.007413387298583984,,19319.712890625,1.0554412603378296,,,213,,,0.1461397111415863,,10449,,0.7190563678741455,0.0017807483673095703,0.2178952693939209,,,1.0554412603378296
0.6566495299339294,,,1764811853.1300395,,0.6206896305084229,19912.703299253,,0.5940093994140625,,,,0.5901638865470886,,,,,,0.5625,6,,,,,0.7268754839897156,,,,1.0355298519134521,,,220,,,0.1345093697309494,,10749,,0.7515619397163391,,,,,1.0355298519134521
0.6638131737709045,,,1764812124.7012317,,0.7586206793785095,20184.274476788,,0.5850152969360352,0.36044788360595703,18182.9765625,,0.5945945978164673,,,,,0.0010499954223632812,0.4888888895511627,6,,0.10974597930908203,,,0.7583320736885071,0.007741451263427734,,19319.712890625,1.0601396560668945,,,228,,,0.15601332485675812,,11149,,0.7276582717895508,0.0019032955169677734,0.22304153442382812,,,1.0601396560668945
0.6698294281959534,,,1764812158.6585333,,0.5925925970077515,20218.23182637,,0.6023054718971252,0.36044788360595703,18182.9765625,,0.5245901346206665,,,,,0.0010499954223632812,0.47058823704719543,6,,0.10974597930908203,,,0.7467972040176392,0.007741451263427734,,19319.712890625,1.1223766803741455,,,229,,,0.1567443162202835,,11199,,0.7676157355308533,0.0019032955169677734,0.22304153442382812,,,1.1223766803741455
0.6592612266540527,,,1764812226.5854077,,0.7241379022598267,20286.158656259,,0.5906230211257935,0.3592958450317383,18182.9765625,,0.699999988079071,,,,,0.0011014938354492188,0.6774193644523621,6,,0.11128473281860352,,,0.7282745838165283,0.007678508758544922,,19319.712890625,1.0214651823043823,,,231,,,0.17076244950294495,,11299,,0.736609935760498,0.0017657279968261719,0.2265324592590332,,,1.0214651823043823
0.664595901966095,,,1764812294.446735,,0.6896551847457886,20354.020016775,,0.585684061050415,0.3592958450317383,18182.9765625,,0.6557377576828003,,,,,0.0011014938354492188,0.625,6,,0.11128473281860352,,,0.7580133676528931,0.007678508758544922,,19319.712890625,1.0097498893737793,,,233,,,0.1534130871295929,,11399,,0.7329345345497131,0.0017657279968261719,0.2265324592590332,,,1.0097498893737793
0.6582304835319519,,,1764812464.5233557,,0.5,20524.096614009,,0.594779372215271,0.36339426040649414,18182.9765625,,0.49122804403305054,,,,,0.0009381771087646484,0.48275861144065857,6,,0.11871075630187988,,,0.7299782037734985,0.007535696029663086,,19319.712890625,1.0658928155899048,,,238,,,0.16500000655651093,,11649,,0.7290624976158142,0.0017328262329101562,0.21779298782348633,,,1.0658928155899048
0.6611850261688232,,,1764812669.2452126,,0.6296296119689941,20728.818474617,,0.5848708748817444,0.36426281929016113,18182.9765625,,0.5666666626930237,,,,,0.0009300708770751953,0.5151515007019043,6,,0.11909914016723633,,,0.7399592995643616,0.007409334182739258,,19319.712890625,1.0429670810699463,,,244,,,0.15447455644607544,,11949,,0.7460081577301025,0.0017752647399902344,0.2271275520324707,,,1.0429670810699463
0.6702187061309814,,,1764812773.952409,,0.699999988079071,20833.525649372,,0.616248607635498,0.362994909286499,18182.9765625,,0.7118643522262573,,,,,0.0009720325469970703,0.7241379022598267,6,,0.11903715133666992,,,0.7360929250717163,2.491670608520508,,19319.712890625,0.9806796312332153,,,247,,,0.15554723143577576,,12099,,0.7766116857528687,0.001806497573852539,0.2153012752532959,,,0.9806796312332153
0.664076566696167,,,1764812910.0648487,,0.6551724076271057,20969.638103888,,0.5861214399337769,0.36107325553894043,18182.9765625,,0.6440677642822266,,,,,0.0010204315185546875,0.6333333253860474,6,,0.11898946762084961,,,0.7517006993293762,0.007573366165161133,,19319.712890625,1.0374846458435059,,,251,,,0.1567901223897934,,12299,,0.739506185054779,0.0019609928131103516,0.21582508087158203,,,1.0374846458435059
0.677647054195404,,,1764815048.0418928,,0.6666666865348816,23107.615158112,,0.6466110944747925,0.3603522777557373,18182.9765625,,0.6349206566810608,,,,,0.0010483264923095703,0.6060606241226196,7,,0.11751914024353027,,,0.7457842230796814,0.007881641387939453,,19319.712890625,0.9797928333282471,,,255,,,0.16291727125644684,,12449,,0.7648766040802002,0.0017895698547363281,0.2133340835571289,,,0.9797928333282471
0.6696169376373291,,,1764815183.910578,,0.625,23243.483795658,,0.5776397585868835,0.35980725288391113,18182.9765625,,0.6060606241226196,,,,,0.0008859634399414062,0.5882353186607361,7,,0.1181178092956543,,,0.7453222274780273,0.007817506790161133,,19319.712890625,0.943837583065033,,,259,,,0.16325677931308746,,12649,,0.7841336131095886,0.0017910003662109375,0.21878886222839355,,,0.943837583065033
0.6649268269538879,,,1764815217.8375473,,0.6399999856948853,23277.410820182,,0.5888177156448364,0.35980725288391113,18182.9765625,,0.6399999856948853,,,,,0.0008859634399414062,0.6399999856948853,7,,0.1181178092956543,,,0.7507692575454712,0.007817506790161133,,19319.712890625,1.0419621467590332,,,260,,,0.14715422689914703,,12699,,0.7478619813919067,0.0017910003662109375,0.21878886222839355,,,1.0419621467590332
0.6723707914352417,,,1764815251.773099,,0.6153846383094788,23311.346418123,,0.6206191778182983,0.35980725288391113,18182.9765625,,0.5925926566123962,,,,,0.0008859634399414062,0.5714285969734192,7,,0.1181178092956543,,,0.7553238272666931,0.007817506790161133,,19319.712890625,1.0152835845947266,,,261,,,0.16129985451698303,,12749,,0.7379615902900696,0.0017910003662109375,0.21878886222839355,,,1.0152835845947266
0.6778445243835449,,,1764815556.9821885,,0.7419354915618896,23616.555458847,,0.6112352609634399,0.3645350933074951,18182.9765625,,0.7419354915618896,,,,,0.0010154247283935547,0.7419354915618896,7,,0.11863541603088379,,,0.7610986828804016,0.007511615753173828,,19319.712890625,0.9671058058738708,,,270,,,0.1687440127134323,,13199,,0.7638223171234131,0.0017809867858886719,0.21659064292907715,,,0.9671058058738708
